<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
YNDX;D;180502;000000;2215.0000000;260358
YNDX;D;180503;000000;2128.0000000;141659
YNDX;D;180504;000000;2107.0000000;79887
YNDX;D;180507;000000;2152.5000000;92193
YNDX;D;180508;000000;2127.5000000;77706
YNDX;D;180510;000000;2190.0000000;125032
YNDX;D;180511;000000;2201.0000000;115363
YNDX;D;180514;000000;2186.0000000;99234
YNDX;D;180515;000000;2118.5000000;115866
YNDX;D;180516;000000;2114.0000000;90374
YNDX;D;180517;000000;2131.0000000;57791
YNDX;D;180518;000000;2119.5000000;53079
YNDX;D;180521;000000;2142.0000000;111107
YNDX;D;180522;000000;2122.5000000;45641
YNDX;D;180523;000000;2086.5000000;85806
YNDX;D;180524;000000;2094.0000000;112954
YNDX;D;180525;000000;2089.0000000;66104
YNDX;D;180528;000000;2102.5000000;31576
YNDX;D;180529;000000;2079.0000000;98056
YNDX;D;180530;000000;2072.0000000;99468
YNDX;D;180531;000000;2076.5000000;73436
YNDX;D;180601;000000;2137.0000000;136869
YNDX;D;180604;000000;2163.5000000;93803
YNDX;D;180605;000000;2213.0000000;183510
YNDX;D;180606;000000;2214.0000000;67847
YNDX;D;180607;000000;2175.0000000;82175
YNDX;D;180608;000000;2144.0000000;104430
YNDX;D;180609;000000;2159.0000000;11290
YNDX;D;180611;000000;2192.5000000;74234
YNDX;D;180613;000000;2290.5000000;229911
YNDX;D;180614;000000;2292.0000000;103869
YNDX;D;180615;000000;2268.0000000;68260
YNDX;D;180618;000000;2287.0000000;99339
YNDX;D;180619;000000;2295.0000000;98968
YNDX;D;180620;000000;2301.5000000;79383
YNDX;D;180621;000000;2270.5000000;73601
YNDX;D;180622;000000;2220.0000000;98371
YNDX;D;180625;000000;2177.0000000;132808
YNDX;D;180626;000000;2185.0000000;102119
YNDX;D;180627;000000;2227.5000000;100522
YNDX;D;180628;000000;2193.5000000;78163
YNDX;D;180629;000000;2244.0000000;101378
YNDX;D;180702;000000;2257.5000000;68860
YNDX;D;180703;000000;2240.5000000;55967
YNDX;D;180704;000000;2236.0000000;20404
