<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
KCHE;D;170106;000000;0.1635000;90000
KCHE;D;170109;000000;0.1635000;80000
KCHE;D;170111;000000;0.1600000;140000
KCHE;D;170112;000000;0.1590000;130000
KCHE;D;170113;000000;0.1585000;100000
KCHE;D;170116;000000;0.1610000;230000
KCHE;D;170117;000000;0.1710000;8980000
KCHE;D;170118;000000;0.1695000;2020000
KCHE;D;170119;000000;0.1665000;430000
KCHE;D;170120;000000;0.1720000;700000
KCHE;D;170123;000000;0.1690000;70000
KCHE;D;170124;000000;0.1645000;70000
KCHE;D;170125;000000;0.1635000;180000
KCHE;D;170126;000000;0.1740000;190000
KCHE;D;170127;000000;0.1600000;160000
KCHE;D;170130;000000;0.1600000;70000
KCHE;D;170131;000000;0.1465000;550000
KCHE;D;170201;000000;0.1500000;200000
KCHE;D;170202;000000;0.1615000;50000
KCHE;D;170203;000000;0.1640000;30000
KCHE;D;170206;000000;0.1695000;700000
KCHE;D;170207;000000;0.1595000;490000
KCHE;D;170208;000000;0.1585000;50000
KCHE;D;170209;000000;0.1590000;50000
KCHE;D;170213;000000;0.1590000;20000
KCHE;D;170214;000000;0.1580000;10000
KCHE;D;170215;000000;0.1555000;380000
KCHE;D;170217;000000;0.1560000;10000
KCHE;D;170220;000000;0.1565000;20000
KCHE;D;170222;000000;0.1545000;100000
KCHE;D;170224;000000;0.1600000;100000
KCHE;D;170227;000000;0.1515000;180000
KCHE;D;170228;000000;0.1465000;110000
KCHE;D;170301;000000;0.1500000;50000
KCHE;D;170303;000000;0.1475000;20000
KCHE;D;170306;000000;0.1495000;20000
KCHE;D;170307;000000;0.1500000;20000
KCHE;D;170309;000000;0.1415000;200000
KCHE;D;170310;000000;0.1470000;30000
KCHE;D;170313;000000;0.1395000;140000
KCHE;D;170316;000000;0.1535000;40000
KCHE;D;170317;000000;0.1580000;30000
KCHE;D;170323;000000;0.1500000;10000
KCHE;D;170324;000000;0.1610000;290000
KCHE;D;170327;000000;0.1565000;80000
KCHE;D;170328;000000;0.1525000;20000
KCHE;D;170329;000000;0.1505000;30000
KCHE;D;170330;000000;0.1505000;30000
KCHE;D;170331;000000;0.1515000;20000
KCHE;D;170403;000000;0.1485000;60000
KCHE;D;170406;000000;0.1465000;10000
KCHE;D;170407;000000;0.1470000;10000
KCHE;D;170410;000000;0.1445000;10000
KCHE;D;170414;000000;0.1430000;20000
KCHE;D;170421;000000;0.1505000;40000
KCHE;D;170426;000000;0.1535000;3100000
KCHE;D;170427;000000;0.1420000;2990000
KCHE;D;170428;000000;0.1330000;4120000
KCHE;D;170502;000000;0.1290000;210000
KCHE;D;170503;000000;0.1160000;1830000
KCHE;D;170504;000000;0.1175000;70000
KCHE;D;170505;000000;0.1180000;70000
KCHE;D;170511;000000;0.1145000;290000
KCHE;D;170512;000000;0.1145000;10000
KCHE;D;170515;000000;0.1135000;20000
KCHE;D;170516;000000;0.1090000;120000
KCHE;D;170517;000000;0.1105000;10000
KCHE;D;170518;000000;0.1185000;830000
KCHE;D;170519;000000;0.1135000;100000
KCHE;D;170522;000000;0.1270000;460000
KCHE;D;170523;000000;0.1185000;1220000
KCHE;D;170524;000000;0.1160000;70000
KCHE;D;170525;000000;0.1210000;20000
KCHE;D;170530;000000;0.1210000;60000
KCHE;D;170531;000000;0.1210000;2490000
KCHE;D;170601;000000;0.1440000;1870000
KCHE;D;170602;000000;0.1310000;190000
KCHE;D;170605;000000;0.1150000;3270000
KCHE;D;170606;000000;0.1060000;1560000
KCHE;D;170607;000000;0.1135000;480000
KCHE;D;170608;000000;0.1135000;50000
KCHE;D;170615;000000;0.1075000;60000
KCHE;D;170616;000000;0.1095000;20000
KCHE;D;170620;000000;0.1100000;20000
KCHE;D;170621;000000;0.1160000;60000
KCHE;D;170627;000000;0.1160000;230000
KCHE;D;170628;000000;0.1195000;30000
KCHE;D;170629;000000;0.1200000;10000
KCHE;D;170704;000000;0.1090000;1180000
KCHE;D;170705;000000;0.1125000;140000
KCHE;D;170710;000000;0.1120000;200000
KCHE;D;170711;000000;0.1130000;200000
KCHE;D;170713;000000;0.1015000;2310000
KCHE;D;170714;000000;0.1045000;150000
KCHE;D;170717;000000;0.1045000;40000
KCHE;D;170718;000000;0.1020000;20000
KCHE;D;170719;000000;0.1075000;60000
KCHE;D;170720;000000;0.1055000;170000
KCHE;D;170724;000000;0.1075000;10000
KCHE;D;170726;000000;0.1130000;180000
KCHE;D;170727;000000;0.1060000;20000
KCHE;D;170728;000000;0.1100000;40000
KCHE;D;170731;000000;0.1100000;20000
KCHE;D;170801;000000;0.1040000;80000
KCHE;D;170803;000000;0.1010000;70000
KCHE;D;170804;000000;0.1030000;10000
KCHE;D;170807;000000;0.1005000;150000
KCHE;D;170809;000000;0.0995000;760000
KCHE;D;170810;000000;0.1060000;1880000
KCHE;D;170811;000000;0.1040000;20000
KCHE;D;170814;000000;0.1040000;1810000
KCHE;D;170815;000000;0.1015000;570000
KCHE;D;170816;000000;0.1000000;220000
KCHE;D;170817;000000;0.1000000;2090000
KCHE;D;170818;000000;0.1000000;560000
KCHE;D;170821;000000;0.1030000;230000
KCHE;D;170823;000000;0.1005000;10000
KCHE;D;170825;000000;0.1025000;30000
KCHE;D;170828;000000;0.1030000;850000
KCHE;D;170829;000000;0.0995000;500000
KCHE;D;170830;000000;0.0975000;360000
KCHE;D;170831;000000;0.0960000;1590000
KCHE;D;170901;000000;0.0950000;580000
KCHE;D;170904;000000;0.0940000;2520000
KCHE;D;170905;000000;0.0935000;640000
KCHE;D;170906;000000;0.0915000;1890000
KCHE;D;170907;000000;0.0920000;1280000
KCHE;D;170908;000000;0.0920000;930000
KCHE;D;170911;000000;0.1285000;15740000
KCHE;D;170912;000000;0.1325000;13120000
KCHE;D;170913;000000;0.1770000;23610000
KCHE;D;170914;000000;0.1600000;27500000
KCHE;D;170915;000000;0.1830000;18060000
KCHE;D;170918;000000;0.1665000;2710000
KCHE;D;170919;000000;0.1620000;4000000
KCHE;D;170920;000000;0.1640000;480000
KCHE;D;170921;000000;0.1610000;1630000
KCHE;D;170922;000000;0.1600000;350000
KCHE;D;170925;000000;0.1550000;720000
KCHE;D;170926;000000;0.1530000;490000
KCHE;D;170927;000000;0.1380000;1400000
KCHE;D;170928;000000;0.1420000;520000
KCHE;D;170929;000000;0.1415000;230000
KCHE;D;171002;000000;0.1370000;40000
KCHE;D;171003;000000;0.1415000;3540000
KCHE;D;171004;000000;0.1420000;1110000
KCHE;D;171005;000000;0.1530000;180000
KCHE;D;171006;000000;0.1415000;220000
KCHE;D;171009;000000;0.1405000;100000
KCHE;D;171010;000000;0.1405000;200000
KCHE;D;171011;000000;0.1380000;200000
KCHE;D;171012;000000;0.1445000;400000
KCHE;D;171013;000000;0.1380000;200000
KCHE;D;171016;000000;0.1360000;320000
KCHE;D;171017;000000;0.1450000;80000
KCHE;D;171018;000000;0.1420000;50000
KCHE;D;171019;000000;0.1375000;10000
KCHE;D;171020;000000;0.1400000;40000
KCHE;D;171024;000000;0.1445000;80000
KCHE;D;171025;000000;0.1415000;270000
KCHE;D;171030;000000;0.1445000;150000
KCHE;D;171031;000000;0.1470000;210000
KCHE;D;171103;000000;0.1440000;40000
KCHE;D;171107;000000;0.1360000;740000
KCHE;D;171109;000000;0.1350000;380000
KCHE;D;171110;000000;0.1390000;640000
KCHE;D;171113;000000;0.1420000;130000
KCHE;D;171114;000000;0.1320000;780000
KCHE;D;171115;000000;0.1300000;20000
KCHE;D;171116;000000;0.1340000;1040000
KCHE;D;171117;000000;0.1345000;60000
KCHE;D;171120;000000;0.1345000;10000
KCHE;D;171121;000000;0.1400000;10000
KCHE;D;171122;000000;0.1350000;260000
KCHE;D;171123;000000;0.1380000;20000
KCHE;D;171124;000000;0.1365000;80000
KCHE;D;171127;000000;0.1385000;480000
KCHE;D;171128;000000;0.1310000;170000
KCHE;D;171129;000000;0.1305000;60000
KCHE;D;171130;000000;0.1300000;60000
KCHE;D;171201;000000;0.1290000;30000
KCHE;D;171204;000000;0.1305000;10000
KCHE;D;171206;000000;0.1270000;50000
KCHE;D;171207;000000;0.1280000;40000
KCHE;D;171211;000000;0.1295000;10000
KCHE;D;171213;000000;0.1285000;50000
KCHE;D;171214;000000;0.1215000;1220000
KCHE;D;171215;000000;0.1215000;60000
KCHE;D;171218;000000;0.1275000;260000
KCHE;D;171219;000000;0.1265000;190000
KCHE;D;171221;000000;0.1275000;160000
KCHE;D;171222;000000;0.1280000;130000
KCHE;D;171225;000000;0.1285000;30000
KCHE;D;171226;000000;0.1280000;350000
KCHE;D;171227;000000;0.1280000;100000
KCHE;D;171228;000000;0.1260000;120000
KCHE;D;180103;000000;0.1290000;50000
KCHE;D;180104;000000;0.1290000;130000
KCHE;D;180109;000000;0.1240000;240000
KCHE;D;180110;000000;0.1335000;1240000
KCHE;D;180111;000000;0.1355000;370000
KCHE;D;180112;000000;0.1415000;1010000
KCHE;D;180115;000000;0.1460000;410000
KCHE;D;180116;000000;0.1445000;170000
KCHE;D;180117;000000;0.1455000;50000
KCHE;D;180118;000000;0.1400000;90000
KCHE;D;180119;000000;0.1465000;10000
KCHE;D;180122;000000;0.1480000;100000
KCHE;D;180125;000000;0.1410000;360000
KCHE;D;180126;000000;0.1410000;50000
KCHE;D;180129;000000;0.1410000;10000
KCHE;D;180130;000000;0.1375000;80000
KCHE;D;180131;000000;0.1380000;80000
KCHE;D;180201;000000;0.1375000;10000
KCHE;D;180205;000000;0.1330000;100000
KCHE;D;180208;000000;0.1280000;310000
KCHE;D;180209;000000;0.1280000;40000
KCHE;D;180212;000000;0.1255000;20000
KCHE;D;180214;000000;0.1195000;1080000
KCHE;D;180215;000000;0.1170000;40000
KCHE;D;180216;000000;0.1225000;30000
KCHE;D;180219;000000;0.1260000;430000
KCHE;D;180220;000000;0.1305000;10000
KCHE;D;180221;000000;0.1280000;10000
KCHE;D;180222;000000;0.1250000;430000
KCHE;D;180226;000000;0.1240000;110000
KCHE;D;180227;000000;0.1205000;10000
KCHE;D;180228;000000;0.1205000;250000
KCHE;D;180301;000000;0.1180000;10000
KCHE;D;180302;000000;0.1175000;100000
KCHE;D;180306;000000;0.1205000;100000
KCHE;D;180312;000000;0.1145000;900000
KCHE;D;180313;000000;0.1135000;680000
KCHE;D;180314;000000;0.1145000;10000
KCHE;D;180315;000000;0.1105000;40000
KCHE;D;180319;000000;0.1130000;70000
KCHE;D;180320;000000;0.1130000;110000
KCHE;D;180321;000000;0.1130000;20000
KCHE;D;180322;000000;0.1155000;10000
KCHE;D;180323;000000;0.1150000;20000
KCHE;D;180326;000000;0.1100000;10000
KCHE;D;180327;000000;0.1140000;1190000
KCHE;D;180402;000000;0.1110000;90000
KCHE;D;180403;000000;0.1095000;140000
KCHE;D;180404;000000;0.1095000;120000
KCHE;D;180405;000000;0.1150000;20000
KCHE;D;180406;000000;0.1100000;20000
KCHE;D;180409;000000;0.1090000;10000
KCHE;D;180412;000000;0.1085000;40000
KCHE;D;180413;000000;0.1085000;20000
KCHE;D;180416;000000;0.1050000;70000
KCHE;D;180417;000000;0.1025000;200000
KCHE;D;180418;000000;0.1095000;770000
KCHE;D;180419;000000;0.1090000;40000
KCHE;D;180427;000000;0.1515000;6950000
KCHE;D;180428;000000;0.1605000;9590000
KCHE;D;180430;000000;0.1850000;650000
KCHE;D;180502;000000;0.1810000;550000
KCHE;D;180503;000000;0.1600000;1040000
KCHE;D;180504;000000;0.1450000;670000
KCHE;D;180507;000000;0.1580000;400000
KCHE;D;180508;000000;0.1500000;220000
KCHE;D;180510;000000;0.1605000;1040000
KCHE;D;180511;000000;0.1540000;650000
KCHE;D;180514;000000;0.1420000;1080000
KCHE;D;180515;000000;0.1370000;1370000
KCHE;D;180516;000000;0.1350000;260000
KCHE;D;180517;000000;0.1420000;270000
KCHE;D;180518;000000;0.1400000;210000
KCHE;D;180521;000000;0.1395000;20000
KCHE;D;180522;000000;0.1330000;150000
KCHE;D;180523;000000;0.1325000;230000
KCHE;D;180524;000000;0.1350000;160000
KCHE;D;180525;000000;0.1350000;10000
KCHE;D;180528;000000;0.1305000;30000
KCHE;D;180530;000000;0.1310000;200000
KCHE;D;180531;000000;0.1370000;40000
KCHE;D;180601;000000;0.1290000;20000
KCHE;D;180604;000000;0.1285000;470000
KCHE;D;180606;000000;0.1335000;70000
KCHE;D;180607;000000;0.1370000;510000
KCHE;D;180608;000000;0.1400000;40000
KCHE;D;180611;000000;0.1400000;10000
KCHE;D;180613;000000;0.1370000;330000
KCHE;D;180614;000000;0.1400000;380000
KCHE;D;180615;000000;0.1380000;130000
KCHE;D;180618;000000;0.1355000;130000
KCHE;D;180619;000000;0.1295000;270000
KCHE;D;180620;000000;0.1300000;10000
KCHE;D;180621;000000;0.1290000;240000
KCHE;D;180622;000000;0.1390000;10000
KCHE;D;180625;000000;0.1405000;70000
KCHE;D;180628;000000;0.1350000;50000
KCHE;D;180629;000000;0.1315000;110000
KCHE;D;180702;000000;0.1360000;90000
KCHE;D;180703;000000;0.1315000;20000
KCHE;D;180704;000000;0.1355000;110000
KCHE;D;180705;000000;0.1360000;20000
KCHE;D;180706;000000;0.1365000;50000
KCHE;D;180709;000000;0.1425000;10000
KCHE;D;180711;000000;0.1375000;190000
KCHE;D;180712;000000;0.1430000;250000
KCHE;D;180713;000000;0.1340000;330000
KCHE;D;180716;000000;0.1345000;250000
KCHE;D;180717;000000;0.1385000;110000
KCHE;D;180718;000000;0.1250000;540000
KCHE;D;180719;000000;0.1395000;450000
KCHE;D;180720;000000;0.1395000;40000
KCHE;D;180723;000000;0.1385000;50000
KCHE;D;180724;000000;0.1370000;190000
KCHE;D;180725;000000;0.1430000;870000
KCHE;D;180726;000000;0.1435000;190000
KCHE;D;180727;000000;0.1335000;2050000
KCHE;D;180730;000000;0.1335000;120000
KCHE;D;180731;000000;0.1330000;50000
KCHE;D;180801;000000;0.1325000;70000
KCHE;D;180802;000000;0.1330000;390000
KCHE;D;180803;000000;0.1330000;20000
KCHE;D;180806;000000;0.1315000;50000
KCHE;D;180807;000000;0.1305000;310000
KCHE;D;180808;000000;0.1285000;80000
KCHE;D;180809;000000;0.1285000;60000
KCHE;D;180810;000000;0.1250000;200000
KCHE;D;180813;000000;0.1220000;860000
KCHE;D;180815;000000;0.1240000;20000
KCHE;D;180817;000000;0.1245000;30000
KCHE;D;180820;000000;0.1245000;20000
KCHE;D;180821;000000;0.1295000;100000
KCHE;D;180822;000000;0.1200000;690000
KCHE;D;180823;000000;0.1200000;420000
KCHE;D;180824;000000;0.1175000;550000
KCHE;D;180827;000000;0.1195000;160000
KCHE;D;180828;000000;0.1210000;150000
KCHE;D;180829;000000;0.1230000;140000
KCHE;D;180904;000000;0.1250000;230000
KCHE;D;180905;000000;0.1255000;110000
KCHE;D;180906;000000;0.1260000;20000
KCHE;D;180907;000000;0.1260000;310000
KCHE;D;180910;000000;0.1245000;1140000
KCHE;D;180911;000000;0.1270000;830000
KCHE;D;180912;000000;0.1230000;990000
KCHE;D;180913;000000;0.1180000;3900000
KCHE;D;180914;000000;0.1240000;510000
KCHE;D;180917;000000;0.1215000;1970000
KCHE;D;180918;000000;0.1185000;1320000
KCHE;D;180919;000000;0.1180000;3490000
KCHE;D;180920;000000;0.1180000;1980000
KCHE;D;180921;000000;0.1125000;6650000
KCHE;D;180924;000000;0.1125000;940000
KCHE;D;180925;000000;0.1120000;1250000
KCHE;D;180926;000000;0.1110000;1230000
KCHE;D;180927;000000;0.1055000;1790000
KCHE;D;180928;000000;0.1205000;3070000
KCHE;D;181001;000000;0.1250000;990000
KCHE;D;181002;000000;0.1180000;3060000
KCHE;D;181003;000000;0.1185000;610000
KCHE;D;181004;000000;0.1200000;20000
KCHE;D;181005;000000;0.1250000;480000
KCHE;D;181008;000000;0.1205000;210000
KCHE;D;181009;000000;0.1240000;20000
KCHE;D;181011;000000;0.1140000;1370000
KCHE;D;181012;000000;0.1165000;210000
KCHE;D;181015;000000;0.1240000;1490000
KCHE;D;181016;000000;0.1185000;120000
KCHE;D;181017;000000;0.1235000;290000
KCHE;D;181018;000000;0.1260000;140000
KCHE;D;181019;000000;0.1210000;500000
KCHE;D;181022;000000;0.1240000;810000
KCHE;D;181023;000000;0.1265000;420000
KCHE;D;181024;000000;0.1235000;270000
KCHE;D;181025;000000;0.1200000;1080000
KCHE;D;181026;000000;0.1200000;550000
KCHE;D;181029;000000;0.1195000;340000
KCHE;D;181030;000000;0.1165000;660000
KCHE;D;181101;000000;0.1175000;290000
KCHE;D;181106;000000;0.1170000;70000
KCHE;D;181107;000000;0.1165000;90000
KCHE;D;181108;000000;0.1200000;450000
KCHE;D;181112;000000;0.1185000;180000
KCHE;D;181113;000000;0.1655000;49220000
KCHE;D;181114;000000;0.1415000;10690000
KCHE;D;181115;000000;0.1470000;4620000
KCHE;D;181116;000000;0.1835000;50120000
KCHE;D;181119;000000;0.1520000;13990000
KCHE;D;181120;000000;0.1490000;3850000
KCHE;D;181121;000000;0.1435000;5690000
KCHE;D;181122;000000;0.1390000;15200000
KCHE;D;181123;000000;0.1330000;3710000
KCHE;D;181126;000000;0.1300000;800000
KCHE;D;181127;000000;0.1295000;2100000
KCHE;D;181128;000000;0.1310000;2150000
KCHE;D;181129;000000;0.1370000;6030000
KCHE;D;181130;000000;0.1350000;270000
