<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
TTLK;D;190315;000000;0.2190000;5070000
TTLK;D;190318;000000;0.2212000;3710000
TTLK;D;190319;000000;0.2126000;20130000
TTLK;D;190320;000000;0.2136000;14120000
TTLK;D;190321;000000;0.2118000;2020000
TTLK;D;190322;000000;0.2130000;1650000
TTLK;D;190325;000000;0.2158000;4900000
TTLK;D;190326;000000;0.2158000;4150000
TTLK;D;190327;000000;0.2138000;2380000
TTLK;D;190328;000000;0.2112000;11040000
TTLK;D;190329;000000;0.2122000;3610000
TTLK;D;190401;000000;0.2148000;5440000
TTLK;D;190402;000000;0.2146000;2000000
TTLK;D;190403;000000;0.2110000;2740000
TTLK;D;190404;000000;0.2124000;6370000
TTLK;D;190405;000000;0.2112000;3530000
TTLK;D;190408;000000;0.2114000;2660000
TTLK;D;190409;000000;0.2144000;4310000
TTLK;D;190410;000000;0.2200000;5790000
TTLK;D;190411;000000;0.2234000;7720000
TTLK;D;190412;000000;0.2216000;3500000
TTLK;D;190415;000000;0.2268000;5880000
TTLK;D;190416;000000;0.2278000;2750000
TTLK;D;190417;000000;0.2276000;3040000
TTLK;D;190418;000000;0.2222000;5280000
TTLK;D;190419;000000;0.2248000;3860000
TTLK;D;190422;000000;0.2252000;3560000
TTLK;D;190423;000000;0.2270000;3920000
TTLK;D;190424;000000;0.2254000;9550000
TTLK;D;190425;000000;0.2260000;4690000
TTLK;D;190426;000000;0.2274000;1920000
TTLK;D;190429;000000;0.2248000;6770000
TTLK;D;190430;000000;0.2258000;4680000
TTLK;D;190502;000000;0.2240000;1220000
TTLK;D;190503;000000;0.2260000;2670000
TTLK;D;190506;000000;0.2265000;9970000
TTLK;D;190507;000000;0.2240000;6860000
TTLK;D;190508;000000;0.2240000;12720000
TTLK;D;190510;000000;0.2225000;14110000
TTLK;D;190513;000000;0.1975000;22040000
TTLK;D;190514;000000;0.1950000;8770000
TTLK;D;190515;000000;0.1885000;8520000
TTLK;D;190516;000000;0.1885000;2230000
TTLK;D;190517;000000;0.1800000;5570000
TTLK;D;190520;000000;0.1800000;2690000
TTLK;D;190521;000000;0.1785000;1630000
TTLK;D;190522;000000;0.1800000;3010000
TTLK;D;190523;000000;0.1775000;3010000
TTLK;D;190524;000000;0.1765000;5170000
TTLK;D;190527;000000;0.1775000;1820000
TTLK;D;190528;000000;0.1795000;11320000
TTLK;D;190529;000000;0.1780000;6900000
TTLK;D;190530;000000;0.1755000;8550000
TTLK;D;190531;000000;0.1745000;9000000
TTLK;D;190603;000000;0.1710000;29500000
TTLK;D;190604;000000;0.1720000;3990000
TTLK;D;190605;000000;0.1740000;17100000
TTLK;D;190606;000000;0.1770000;7810000
TTLK;D;190607;000000;0.1820000;6060000
TTLK;D;190610;000000;0.1835000;3720000
TTLK;D;190611;000000;0.1820000;3710000
TTLK;D;190613;000000;0.1810000;2510000
TTLK;D;190614;000000;0.1825000;2010000
TTLK;D;190617;000000;0.1825000;2090000
TTLK;D;190618;000000;0.1805000;5170000
TTLK;D;190619;000000;0.1780000;4670000
TTLK;D;190620;000000;0.1800000;4680000
TTLK;D;190621;000000;0.1795000;1980000
TTLK;D;190624;000000;0.1785000;4680000
TTLK;D;190625;000000;0.1810000;3250000
TTLK;D;190626;000000;0.1790000;1560000
TTLK;D;190627;000000;0.1825000;11550000
TTLK;D;190628;000000;0.1835000;2920000
TTLK;D;190701;000000;0.1840000;1560000
TTLK;D;190702;000000;0.1870000;4390000
TTLK;D;190703;000000;0.1920000;7670000
TTLK;D;190704;000000;0.1930000;4040000
TTLK;D;190705;000000;0.1930000;2980000
TTLK;D;190708;000000;0.1940000;3200000
TTLK;D;190709;000000;0.1960000;4950000
TTLK;D;190710;000000;0.1955000;3960000
TTLK;D;190711;000000;0.1950000;4220000
TTLK;D;190712;000000;0.1895000;4770000
TTLK;D;190715;000000;0.1930000;2780000
TTLK;D;190716;000000;0.1915000;3610000
TTLK;D;190717;000000;0.1890000;2040000
TTLK;D;190718;000000;0.1895000;1980000
TTLK;D;190719;000000;0.1925000;2430000
TTLK;D;190722;000000;0.1930000;1320000
TTLK;D;190723;000000;0.1900000;1940000
TTLK;D;190724;000000;0.1880000;6490000
TTLK;D;190725;000000;0.1885000;2140000
TTLK;D;190726;000000;0.1885000;1510000
TTLK;D;190729;000000;0.1855000;6180000
TTLK;D;190730;000000;0.1860000;2540000
TTLK;D;190731;000000;0.1860000;1430000
TTLK;D;190801;000000;0.1850000;1050000
TTLK;D;190802;000000;0.1855000;2440000
TTLK;D;190805;000000;0.1825000;5620000
TTLK;D;190806;000000;0.1845000;570000
TTLK;D;190807;000000;0.1850000;1490000
TTLK;D;190808;000000;0.1850000;400000
TTLK;D;190809;000000;0.1835000;1450000
TTLK;D;190812;000000;0.1830000;510000
TTLK;D;190813;000000;0.1820000;1090000
TTLK;D;190814;000000;0.1815000;2410000
TTLK;D;190815;000000;0.1800000;2060000
TTLK;D;190816;000000;0.1820000;1170000
TTLK;D;190819;000000;0.1800000;2330000
TTLK;D;190820;000000;0.1800000;1170000
TTLK;D;190821;000000;0.1830000;1050000
TTLK;D;190822;000000;0.1800000;3820000
TTLK;D;190823;000000;0.1780000;3860000
TTLK;D;190826;000000;0.1815000;1940000
TTLK;D;190827;000000;0.1815000;940000
TTLK;D;190828;000000;0.1795000;4580000
