<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
WUSH;D;230712;000000;230.4000000;1451037
WUSH;D;230713;000000;229.0800000;280140
WUSH;D;230714;000000;229.4100000;184092
WUSH;D;230717;000000;228.1300000;292329
WUSH;D;230718;000000;229.5200000;237410
WUSH;D;230719;000000;230.1000000;647067
WUSH;D;230720;000000;226.8500000;277444
WUSH;D;230721;000000;226.8500000;272779
WUSH;D;230724;000000;226.5500000;249694
WUSH;D;230725;000000;230.3000000;417790
WUSH;D;230726;000000;234.6200000;798028
WUSH;D;230727;000000;241.9000000;2270352
WUSH;D;230728;000000;239.9200000;472227
WUSH;D;230731;000000;240.0000000;1172493
WUSH;D;230801;000000;239.6700000;616671
WUSH;D;230802;000000;239.6900000;392650
WUSH;D;230803;000000;239.6000000;402506
WUSH;D;230804;000000;226.5000000;1315504
WUSH;D;230807;000000;236.7000000;1151925
WUSH;D;230808;000000;239.7800000;964274
WUSH;D;230809;000000;256.0000000;3249350
WUSH;D;230810;000000;256.4900000;747072
WUSH;D;230811;000000;258.5000000;794796
WUSH;D;230814;000000;249.0000000;1459919
WUSH;D;230815;000000;259.0000000;1625333
WUSH;D;230816;000000;251.9000000;853715
WUSH;D;230817;000000;252.1200000;611725
WUSH;D;230818;000000;250.0000000;458986
WUSH;D;230821;000000;250.8400000;871458
WUSH;D;230822;000000;259.0100000;2013094
WUSH;D;230823;000000;257.0000000;1180008
WUSH;D;230824;000000;258.5000000;580975
WUSH;D;230825;000000;259.0000000;1117702
WUSH;D;230828;000000;259.6000000;2934084
WUSH;D;230829;000000;257.0800000;1042539
WUSH;D;230830;000000;248.7000000;943241
WUSH;D;230831;000000;241.6400000;1079809
WUSH;D;230901;000000;242.8100000;847551
WUSH;D;230904;000000;243.9900000;1017533
WUSH;D;230905;000000;242.1500000;659087
WUSH;D;230906;000000;237.5200000;739222
WUSH;D;230907;000000;230.6900000;606771
WUSH;D;230908;000000;225.5600000;765444
WUSH;D;230911;000000;217.9900000;557360
WUSH;D;230912;000000;229.6500000;582643
WUSH;D;230913;000000;225.0000000;294433
WUSH;D;230914;000000;217.8000000;728594
WUSH;D;230915;000000;222.3600000;314642
WUSH;D;230918;000000;216.6300000;390169
WUSH;D;230919;000000;211.7300000;591309
WUSH;D;230920;000000;210.5600000;1037004
WUSH;D;230921;000000;207.4000000;301366
WUSH;D;230922;000000;210.0200000;321285
WUSH;D;230925;000000;209.3100000;320095
WUSH;D;230926;000000;209.8000000;437270
WUSH;D;230927;000000;209.3900000;407164
WUSH;D;230928;000000;214.3200000;2067787
WUSH;D;230929;000000;214.1300000;1052047
WUSH;D;231002;000000;212.9500000;522497
WUSH;D;231003;000000;211.1500000;971466
WUSH;D;231004;000000;208.8800000;356765
WUSH;D;231005;000000;205.0000000;421181
WUSH;D;231006;000000;204.6700000;278542
WUSH;D;231009;000000;209.0900000;416196
WUSH;D;231010;000000;210.9600000;241572
WUSH;D;231011;000000;215.1200000;3689695
WUSH;D;231012;000000;215.8900000;625628
WUSH;D;231013;000000;217.1900000;636595
WUSH;D;231016;000000;225.0000000;2417782
WUSH;D;231017;000000;224.9400000;3359180
WUSH;D;231018;000000;221.8400000;2985833
WUSH;D;231019;000000;218.5200000;1251262
WUSH;D;231020;000000;216.4000000;542389
WUSH;D;231023;000000;220.0000000;708293
WUSH;D;231024;000000;217.2000000;491426
WUSH;D;231025;000000;217.5500000;404906
WUSH;D;231026;000000;214.1900000;387180
WUSH;D;231027;000000;212.1000000;607385
WUSH;D;231030;000000;218.6800000;432015
WUSH;D;231031;000000;214.5000000;414923
WUSH;D;231101;000000;215.9300000;311572
WUSH;D;231102;000000;215.0000000;257022
WUSH;D;231103;000000;219.0000000;365345
WUSH;D;231106;000000;217.7000000;234037
WUSH;D;231107;000000;218.5500000;1973475
WUSH;D;231108;000000;219.9300000;796240
WUSH;D;231109;000000;218.0400000;601530
WUSH;D;231110;000000;218.9900000;538634
WUSH;D;231113;000000;229.1000000;1681625
WUSH;D;231114;000000;223.0600000;828902
WUSH;D;231115;000000;225.1500000;1260150
WUSH;D;231116;000000;224.0700000;421458
WUSH;D;231117;000000;226.0000000;476769
WUSH;D;231120;000000;226.7400000;526815
WUSH;D;231121;000000;228.7000000;915619
WUSH;D;231122;000000;235.6000000;2482391
WUSH;D;231123;000000;235.5000000;2027298
WUSH;D;231124;000000;237.8000000;1194231
WUSH;D;231127;000000;230.9400000;973451
WUSH;D;231128;000000;232.8000000;719872
WUSH;D;231129;000000;230.3000000;404116
WUSH;D;231130;000000;224.1500000;758542
WUSH;D;231201;000000;222.6000000;1231711
WUSH;D;231204;000000;214.0000000;1890674
WUSH;D;231205;000000;214.3500000;559783
WUSH;D;231206;000000;207.6500000;777850
WUSH;D;231207;000000;209.5900000;416043
WUSH;D;231208;000000;209.0000000;260540
WUSH;D;231211;000000;205.0000000;552735
WUSH;D;231212;000000;205.7900000;497075
WUSH;D;231213;000000;201.5000000;372931
