<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
SELG;D;190201;000000;9.4500000;805400
SELG;D;190204;000000;9.4500000;386100
SELG;D;190205;000000;9.4000000;226100
SELG;D;190206;000000;9.4400000;255800
SELG;D;190207;000000;9.4700000;150700
SELG;D;190208;000000;9.4800000;38300
SELG;D;190211;000000;9.4500000;127200
SELG;D;190212;000000;9.5500000;143600
SELG;D;190213;000000;9.5700000;124600
SELG;D;190214;000000;9.5100000;207400
SELG;D;190215;000000;9.5300000;108800
SELG;D;190218;000000;9.5100000;70000
SELG;D;190219;000000;9.5500000;78300
SELG;D;190220;000000;9.7500000;119600
SELG;D;190221;000000;9.6000000;107500
SELG;D;190222;000000;9.6500000;108400
SELG;D;190225;000000;9.6200000;117300
SELG;D;190226;000000;9.6500000;88900
SELG;D;190227;000000;9.7000000;109400
SELG;D;190228;000000;9.7000000;108700
SELG;D;190301;000000;9.6400000;108200
SELG;D;190304;000000;9.6000000;23100
SELG;D;190305;000000;9.6600000;48000
SELG;D;190306;000000;9.6400000;52900
SELG;D;190307;000000;9.5700000;108100
SELG;D;190311;000000;9.6800000;41400
SELG;D;190312;000000;9.6500000;63600
SELG;D;190313;000000;9.7200000;52800
SELG;D;190314;000000;9.6500000;110500
SELG;D;190315;000000;9.6600000;111900
SELG;D;190318;000000;9.7300000;120400
SELG;D;190319;000000;9.7100000;62800
SELG;D;190320;000000;9.6400000;112600
SELG;D;190321;000000;9.7200000;69400
SELG;D;190322;000000;9.8000000;102000
SELG;D;190325;000000;9.8500000;99300
SELG;D;190326;000000;9.8500000;121400
SELG;D;190327;000000;9.9400000;91700
SELG;D;190328;000000;9.9300000;65400
SELG;D;190329;000000;9.9200000;58900
SELG;D;190401;000000;9.8900000;50300
SELG;D;190402;000000;9.7500000;85300
SELG;D;190403;000000;9.6900000;204100
SELG;D;190404;000000;9.4400000;123700
SELG;D;190405;000000;9.2300000;83000
SELG;D;190408;000000;9.2800000;44700
SELG;D;190409;000000;9.2000000;129200
SELG;D;190410;000000;9.2200000;121000
SELG;D;190411;000000;9.2000000;123300
SELG;D;190412;000000;9.2000000;112800
SELG;D;190415;000000;9.2400000;35300
SELG;D;190416;000000;9.2700000;121000
SELG;D;190417;000000;9.3000000;12900
SELG;D;190418;000000;9.2500000;116400
SELG;D;190419;000000;9.2700000;115100
SELG;D;190422;000000;9.2700000;111300
SELG;D;190423;000000;9.3900000;57000
SELG;D;190424;000000;9.2700000;5800
SELG;D;190425;000000;9.2700000;117500
SELG;D;190426;000000;9.2500000;98900
SELG;D;190429;000000;9.3300000;110000
SELG;D;190430;000000;9.3000000;118900
SELG;D;190502;000000;9.3000000;100
SELG;D;190503;000000;9.3300000;2300
