<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
RGSS;D;171228;000000;0.4120000;299000
RGSS;D;171229;000000;0.4260000;3842000
RGSS;D;180103;000000;0.4240000;396000
RGSS;D;180104;000000;0.4230000;2000
RGSS;D;180105;000000;0.4250000;137000
RGSS;D;180109;000000;0.4220000;84000
RGSS;D;180110;000000;0.4170000;1205000
RGSS;D;180111;000000;0.4170000;1062000
RGSS;D;180112;000000;0.4180000;533000
RGSS;D;180115;000000;0.4190000;1859000
RGSS;D;180116;000000;0.4160000;540000
RGSS;D;180117;000000;0.4200000;51000
RGSS;D;180118;000000;0.4200000;906000
RGSS;D;180119;000000;0.4070000;1022000
RGSS;D;180122;000000;0.4070000;8218000
RGSS;D;180123;000000;0.4120000;4043000
RGSS;D;180124;000000;0.4160000;2707000
RGSS;D;180125;000000;0.4150000;2101000
RGSS;D;180126;000000;0.4150000;5882000
RGSS;D;180129;000000;0.4150000;12316000
RGSS;D;180130;000000;0.4150000;5129000
RGSS;D;180131;000000;0.4150000;7278000
RGSS;D;180201;000000;0.4130000;3984000
RGSS;D;180202;000000;0.4090000;4749000
RGSS;D;180205;000000;0.4120000;15882000
RGSS;D;180206;000000;0.4120000;9589000
RGSS;D;180207;000000;0.4110000;3177000
RGSS;D;180208;000000;0.4110000;292000
RGSS;D;180209;000000;0.4130000;336000
RGSS;D;180212;000000;0.4190000;79000
RGSS;D;180213;000000;0.4160000;105000
RGSS;D;180214;000000;0.4090000;340000
RGSS;D;180215;000000;0.4160000;48000
RGSS;D;180216;000000;0.4000000;6322000
RGSS;D;180219;000000;0.3990000;41000
RGSS;D;180220;000000;0.3980000;297000
RGSS;D;180221;000000;0.3980000;12000
RGSS;D;180222;000000;0.3980000;1952000
RGSS;D;180226;000000;0.3980000;238000
RGSS;D;180227;000000;0.3980000;266000
RGSS;D;180228;000000;0.3950000;56000
RGSS;D;180301;000000;0.3980000;84000
RGSS;D;180302;000000;0.3960000;61000
RGSS;D;180305;000000;0.3910000;1825000
