<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
MTSS;D;160408;000000;238.1000000;3242570
MTSS;D;160411;000000;251.5000000;6305090
MTSS;D;160412;000000;250.0000000;6354370
MTSS;D;160413;000000;251.7000000;3194310
MTSS;D;160414;000000;251.7500000;3185410
MTSS;D;160415;000000;252.0000000;1552140
MTSS;D;160418;000000;249.5000000;1941510
MTSS;D;160419;000000;259.4500000;4409500
MTSS;D;160420;000000;257.2000000;7017790
MTSS;D;160421;000000;257.4000000;1757480
MTSS;D;160422;000000;258.5000000;2014650
MTSS;D;160425;000000;257.1000000;1423630
MTSS;D;160426;000000;256.0000000;1229400
MTSS;D;160427;000000;256.7000000;1793180
MTSS;D;160428;000000;256.6500000;1802140
MTSS;D;160429;000000;253.0000000;3000780
MTSS;D;160504;000000;257.2000000;1440760
MTSS;D;160505;000000;256.7500000;2000600
MTSS;D;160506;000000;262.0500000;2545830
MTSS;D;160510;000000;253.0000000;3347460
MTSS;D;160511;000000;253.0000000;1327330
MTSS;D;160512;000000;255.2000000;1399890
MTSS;D;160513;000000;256.1000000;1185990
MTSS;D;160516;000000;259.2000000;2699160
MTSS;D;160517;000000;259.4500000;1544420
MTSS;D;160518;000000;262.9000000;2967580
MTSS;D;160519;000000;252.6000000;2674150
MTSS;D;160520;000000;258.0000000;2100410
MTSS;D;160523;000000;253.1000000;2024660
MTSS;D;160524;000000;254.8000000;1224450
MTSS;D;160525;000000;256.0000000;1635190
MTSS;D;160526;000000;254.7000000;1442500
MTSS;D;160527;000000;255.8000000;747800
MTSS;D;160530;000000;255.5500000;504120
MTSS;D;160531;000000;257.1500000;1580930
MTSS;D;160601;000000;251.9000000;2564810
MTSS;D;160602;000000;254.5500000;2239080
MTSS;D;160603;000000;253.0000000;1159700
MTSS;D;160606;000000;267.0000000;13879950
MTSS;D;160607;000000;264.9500000;3775430
MTSS;D;160608;000000;263.4000000;1414980
MTSS;D;160609;000000;264.1500000;1214390
MTSS;D;160610;000000;260.7000000;1035080
MTSS;D;160614;000000;263.4000000;1577150
MTSS;D;160615;000000;268.3000000;2474200
MTSS;D;160616;000000;256.0000000;2894910
MTSS;D;160617;000000;253.3000000;1670910
MTSS;D;160620;000000;262.2000000;2546330
MTSS;D;160621;000000;255.1000000;3805860
MTSS;D;160622;000000;253.0000000;2138390
MTSS;D;160623;000000;249.9000000;5937750
MTSS;D;160624;000000;238.1500000;5357660
