<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>;<VOL>
MGTSP;D;161014;000000;759.0000000;270
MGTSP;D;161017;000000;730.0000000;1350
MGTSP;D;161018;000000;723.0000000;380
MGTSP;D;161019;000000;746.0000000;370
MGTSP;D;161020;000000;749.0000000;280
MGTSP;D;161021;000000;751.0000000;1210
MGTSP;D;161024;000000;740.0000000;340
MGTSP;D;161025;000000;740.0000000;2110
MGTSP;D;161026;000000;759.0000000;610
MGTSP;D;161027;000000;750.0000000;730
MGTSP;D;161028;000000;760.0000000;2060
MGTSP;D;161031;000000;763.0000000;1200
MGTSP;D;161101;000000;754.0000000;300
MGTSP;D;161102;000000;753.0000000;420
MGTSP;D;161103;000000;747.0000000;30
MGTSP;D;161107;000000;733.0000000;40
MGTSP;D;161108;000000;735.0000000;120
MGTSP;D;161109;000000;745.0000000;100
MGTSP;D;161110;000000;741.0000000;60
MGTSP;D;161111;000000;750.0000000;80
MGTSP;D;161114;000000;743.0000000;60
MGTSP;D;161115;000000;745.0000000;580
MGTSP;D;161116;000000;754.0000000;50
MGTSP;D;161117;000000;764.0000000;410
MGTSP;D;161118;000000;757.0000000;440
MGTSP;D;161121;000000;759.0000000;470
MGTSP;D;161122;000000;765.0000000;120
MGTSP;D;161123;000000;751.0000000;670
MGTSP;D;161124;000000;760.0000000;250
MGTSP;D;161125;000000;771.0000000;290
MGTSP;D;161128;000000;757.0000000;1700
MGTSP;D;161129;000000;764.0000000;210
MGTSP;D;161130;000000;764.0000000;140
MGTSP;D;161201;000000;774.0000000;370
MGTSP;D;161202;000000;776.0000000;580
MGTSP;D;161205;000000;776.0000000;110
MGTSP;D;161206;000000;789.0000000;1050
MGTSP;D;161207;000000;796.0000000;180
MGTSP;D;161208;000000;790.0000000;790
MGTSP;D;161209;000000;792.0000000;640
MGTSP;D;161212;000000;801.0000000;260
MGTSP;D;161213;000000;780.0000000;320
MGTSP;D;161214;000000;775.0000000;200
MGTSP;D;161215;000000;780.0000000;130
MGTSP;D;161216;000000;790.0000000;410
MGTSP;D;161219;000000;795.0000000;10
MGTSP;D;161220;000000;790.0000000;50
MGTSP;D;161221;000000;785.0000000;170
MGTSP;D;161222;000000;789.0000000;170
MGTSP;D;161223;000000;793.0000000;120
MGTSP;D;161226;000000;800.0000000;770
MGTSP;D;161227;000000;800.0000000;440
MGTSP;D;161228;000000;807.0000000;1430
MGTSP;D;161229;000000;807.0000000;1010
MGTSP;D;161230;000000;807.0000000;200
MGTSP;D;170103;000000;810.0000000;70
MGTSP;D;170104;000000;814.0000000;200
MGTSP;D;170105;000000;816.0000000;720
MGTSP;D;170106;000000;820.0000000;180
MGTSP;D;170109;000000;822.0000000;380
MGTSP;D;170110;000000;840.0000000;710
MGTSP;D;170111;000000;863.0000000;1600
MGTSP;D;170112;000000;900.0000000;2080
MGTSP;D;170113;000000;897.0000000;2520
MGTSP;D;170116;000000;890.0000000;370
MGTSP;D;170117;000000;894.0000000;620
MGTSP;D;170118;000000;904.0000000;800
MGTSP;D;170119;000000;866.0000000;860
MGTSP;D;170120;000000;868.0000000;170
MGTSP;D;170123;000000;863.0000000;200
MGTSP;D;170124;000000;880.0000000;590
MGTSP;D;170125;000000;885.0000000;330
MGTSP;D;170126;000000;875.0000000;1450
MGTSP;D;170127;000000;889.0000000;260
MGTSP;D;170130;000000;879.0000000;210
